time,x,y
6.5000,6.3570,-0.0009
6.5100,6.3766,-0.0009
6.5200,6.3961,-0.0009
6.5300,6.4157,-0.0009
6.5400,6.4354,-0.0009
6.5500,6.4550,-0.0009
6.5600,6.4747,-0.0009
6.5700,6.4945,-0.0009
6.5800,6.5142,-0.0009
6.5900,6.5340,-0.0009
6.6000,6.5538,-0.0009
6.6100,6.5737,-0.0009
6.6200,6.5935,-0.0009
6.6300,6.6134,-0.0009
6.6400,6.6334,-0.0009
6.6500,6.6533,-0.0009
6.6600,6.6733,-0.0009
6.6700,6.6934,-0.0009
6.6800,6.7134,-0.0010
6.6900,6.7335,-0.0010
6.7000,6.7536,-0.0010
6.7100,6.7738,-0.0010
6.7200,6.7939,-0.0010
6.7300,6.8141,-0.0010
6.7400,6.8344,-0.0010
6.7500,6.8546,-0.0010
6.7600,6.8749,-0.0010
6.7700,6.8953,-0.0010
6.7800,6.9156,-0.0010
6.7900,6.9360,-0.0010
6.8000,6.9564,-0.0010
6.8100,6.9769,-0.0010
6.8200,6.9973,-0.0010
6.8300,7.0178,-0.0010
6.8400,7.0384,-0.0010
6.8500,7.0589,-0.0010
6.8600,7.0795,-0.0010
6.8700,7.1002,-0.0010
6.8800,7.1208,-0.0010
6.8900,7.1415,-0.0010
6.9000,7.1622,-0.0010
6.9100,7.1830,-0.0011
6.9200,7.2037,-0.0011
6.9300,7.2245,-0.0011
6.9400,7.2454,-0.0011
6.9500,7.2662,-0.0011
6.9600,7.2871,-0.0011
6.9700,7.3081,-0.0011
6.9800,7.3290,-0.0011
6.9900,7.3500,-0.0011
7.0000,7.3710,-0.0011
7.0100,7.3921,-0.0011
7.0200,7.4131,-0.0011
7.0300,7.4342,-0.0011
7.0400,7.4554,-0.0011
7.0500,7.4765,-0.0011
7.0600,7.4977,-0.0011
7.0700,7.5190,-0.0011
7.0800,7.5402,-0.0011
7.0900,7.5615,-0.0011
7.1000,7.5828,-0.0011
7.1100,7.6042,-0.0011
7.1200,7.6255,-0.0012
7.1300,7.6469,-0.0012
7.1400,7.6684,-0.0012
7.1500,7.6898,-0.0012
7.1600,7.7113,-0.0012
7.1700,7.7329,-0.0012
7.1800,7.7544,-0.0012
7.1900,7.7760,-0.0012
7.2000,7.7976,-0.0012
7.2100,7.8193,-0.0012
7.2200,7.8409,-0.0012
7.2300,7.8626,-0.0012
7.2400,7.8844,-0.0012
7.2500,7.9061,-0.0012
7.2600,7.9279,-0.0012
7.2700,7.9498,-0.0012
7.2800,7.9716,-0.0012
7.2900,7.9935,-0.0012
7.3000,8.0154,-0.0012
7.3100,8.0374,-0.0012
7.3200,8.0593,-0.0013
7.3300,8.0813,-0.0013
7.3400,8.1034,-0.0013
7.3500,8.1254,-0.0013
7.3600,8.1475,-0.0013
7.3700,8.1697,-0.0013
7.3800,8.1918,-0.0013
7.3900,8.2140,-0.0013
7.4000,8.2362,-0.0013
7.4100,8.2585,-0.0013
7.4200,8.2807,-0.0013
7.4300,8.3030,-0.0013
7.4400,8.3254,-0.0013
7.4500,8.3477,-0.0013
7.4600,8.3701,-0.0013
7.4700,8.3926,-0.0013
7.4800,8.4150,-0.0013
7.4900,8.4375,-0.0013
7.5000,8.4600,-0.0013
7.5100,8.4826,-0.0014
7.5200,8.5051,-0.0014
7.5300,8.5277,-0.0014
7.5400,8.5504,-0.0014
7.5500,8.5730,-0.0014
7.5600,8.5957,-0.0014
7.5700,8.6185,-0.0014
7.5800,8.6412,-0.0014
7.5900,8.6640,-0.0014
7.6000,8.6868,-0.0014
7.6100,8.7097,-0.0014
7.6200,8.7325,-0.0014
7.6300,8.7554,-0.0014
7.6400,8.7784,-0.0014
7.6500,8.8013,-0.0014
7.6600,8.8243,-0.0014
7.6700,8.8474,-0.0014
7.6800,8.8704,-0.0014
7.6900,8.8935,-0.0015
7.7000,8.9166,-0.0015
7.7100,8.9398,-0.0015
7.7200,8.9629,-0.0015
7.7300,8.9861,-0.0015
7.7400,9.0094,-0.0015
7.7500,9.0326,-0.0015
7.7600,9.0559,-0.0015
7.7700,9.0793,-0.0015
